age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
30.0,"First of all, I have to say that I like to laugh at everything; I'm a fan of the outdoors; I fall in love with small imperfections; I love the sound of rain; I find it hard to get up early but I adore the air first thing in the morning; I love music at the top of my lungs; traveling can be my drug and I measure the moments when I'm out of breath.|I'm distracted, shy and sociable at the same time.|I'm human and I try to be happy rather than perfect.",['NotSpecified'],,,,Man,|Aquarius Omnivore Non-smoker Cat|TravelCookingMusicNetflix,,3,2,-5.669032304,43.53326807,8.809827213237786e+18,"['Aquarius Omnivore Non-smoker Cat', 'TravelCookingMusicNetflix']",[],bdb4dd47fa9dd4e9516bed19e92da7019840c32ce3bd2c8afcf4d07d4b9dd614
31.0,:rainbow: :basketball: |being normal is in danger of extinction |I just came in here :sleeping_face: |,['NotSpecified'],,,,NotSpecified,|Non-smoker Capricorn Wine Gym rat|BasketballTravelReadingSports,,8,2,-5.669032304,43.53326807,-6.959120850770168e+18,"['Non-smoker Capricorn Wine Gym rat', 'BasketballTravelReadingSports']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
32.0,sportsnaturesnowboardingtravel,['NotSpecified'],,,,NotSpecified,,,4,2,-5.669032304,43.53326807,4.582818282573448e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,"nature and animal lover. | sportsman | insta: | I have been playing airsoft for a short time; out of every five shots I give me, eight are returned, but hey, now I'm learning. | my house is a zoo. If you like animals, you're going to flip out hahaha; I flip out a lot of times and I already know what's up. | I'm a marvel geek :face_with_rolling_eyes: | the best thing I have in this world are my three dogs lety; blue and bruma | ps: I'm crazy about vikings :face_with_tears_of_joy: | on vacation in chipiona :partying_face::partying_face:",['NotSpecified'],,,,Man,|Sagittarius Better in person Beer Omnivore Occasionally All the pets Socially active Mask up Smoker I don't drink Hh School|Working outNetflixMoviesCraft Beer,,9,2,-5.669032304,43.53326807,-7.246717407805007e+18,"[""Sagittarius Better in person Beer Omnivore Occasionally All the pets Socially active Mask up Smoker I don't drink Hh School"", 'Working outNetflixMoviesCraft Beer']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19.0,born this way|lady gaga,['NotSpecified'],,,,NotSpecified,,,4,2,-5.669032304,43.53326807,1.6583457532361705e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,"I study biology or at least I try to. I'm always ready to have a beer or go out for a snack.|I'm not good at holding conversations but I'm very nice.|I'm average, but average.",['NotSpecified'],,,,NotSpecified,|Virgo Beer|MusicNature,,3,2,-5.669032304,43.53326807,-8.129464340941116e+18,"['Virgo Beer', 'MusicNature']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,"I have this a little neglected since I only have it to have a good time and something sporadic when I feel like it!! | I love partying and I am honest with my people! | I love determined people who like new experiences! | If you are not one of those, don't even bother.",['NotSpecified'],,,,NotSpecified,|Cancer Dog Smoker|ArtMusicNetflixMakeupFashion,,7,2,-5.669032304,43.53326807,-4.112149484010928e+18,"['Cancer Dog Smoker', 'ArtMusicNetflixMakeupFashion']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
22.0,Alicante native in Madrid.|I'll make you a baked rice that will blow your mind.||I'm so modern that I've been given a vaccine named after him||In person I look more like Kevin Jonas,['NotSpecified'],,,,Man,|B time texter Sagittarius Beer Carnivore Occasionally Non-smoker Cat Socially active|FashionSoccerCookingMuseumOutdoors,,10,2,-5.669032304,43.53326807,6.542324546603573e+18,"['B time texter Sagittarius Beer Carnivore Occasionally Non-smoker Cat Socially active', 'FashionSoccerCookingMuseumOutdoors']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,festivalsbrunchworking outtattoos,['NotSpecified'],,,,NotSpecified,|Honesto Iván Nieto,,7,2,-5.669032304,43.53326807,-6.716047489417577e+18,['Honesto Iván Nieto'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,"sport as a lifestyle :man_lifting_weights: ||motorcycle rider :chequered_flag:||I want to meet new people and make plans like this ::parachute::airplane::globe_showing_Asia-Australia::desert_island::pizza::man_surfing_light_skin_tone::motorcycle::man_lifting_weights::roller_skate::pool_8_ball::snowboarder::woman_climbing::clapper_board::desert:||I just ask that you like me, nice people; happy with good vibes; want to live life, who like adventures and new experiences, if you are not like that, I thank you in advance for giving it a :cross_mark:.||:no_smoking::no_smoking:",['NotSpecified'],,,,NotSpecified,|Non-smoker Scorpio Better in person Sober Socially active Gym rat|Road TripsCoffeeSportsMotor SportsActive Lifestyle,,11,2,-5.669032304,43.53326807,-8.535422791849466e+18,"['Non-smoker Scorpio Better in person Sober Socially active Gym rat', 'Road TripsCoffeeSportsMotor SportsActive Lifestyle']",[],0444c152c391f3e0d977daf0f94862522d4a7f766dd5e645abc52d75af71dd2f
24.0,was this tiktok,['NotSpecified'],,,,NotSpecified,|B time texter All the drinks Scorpio Omnivore Pet-free Off the grid Never Smoker when drinking|ComedyMusicMoviesKaraoke,,3,2,-5.669032304,43.53326807,-4.1859919485832207e+18,"['B time texter All the drinks Scorpio Omnivore Pet-free Off the grid Never Smoker when drinking', 'ComedyMusicMoviesKaraoke']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,"I buy books and leave them piled up and waiting to be read (too many times) | I have hobbies all over the place and I don't dedicate enough time to any of them (not even to my career, laugh) | I really like to dance even with Vivaldi in the background | | I can do your eyeliner if you want | | (the second photo is the most recent one, laugh) | |",['NotSpecified'],,,,NotSpecified,|Gemini All the drinks Better in person|MusicPoliticsCookingReading,,11,2,-5.669032304,43.53326807,2.784814799411208e+18,"['Gemini All the drinks Better in person', 'MusicPoliticsCookingReading']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,kakaotalk and,['NotSpecified'],,,,NotSpecified,|Non-smoker|TravelLanguage ExchangeSports,,10,2,-5.669032304,43.53326807,3.8243693917033216e+18,"['Non-smoker', 'TravelLanguage ExchangeSports']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,I want to enjoy the good,['NotSpecified'],,,,NotSpecified,|MusicTattoosNatureFashionWine,,3,2,-5.669032304,43.53326807,2.8274589006297757e+17,['MusicTattoosNatureFashionWine'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,meet people to go to festivals :partying_face:||make new friends.||music; travel; nature; hiking:red_heart:,['NotSpecified'],,,,NotSpecified,|Pet-free Occasionally Non-smoker Libra Better in person Socially active|TravelCampingNatureMusicParty Animal,,11,2,-5.669032304,43.53326807,-5.280641607580721e+18,"['Pet-free Occasionally Non-smoker Libra Better in person Socially active', 'TravelCampingNatureMusicParty Animal']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
30.0,pet-free|non-smoker|capricorn|strahtedge|socially active,['NotSpecified'],,,,NotSpecified,|TravelMoviesShoppingCooking,,6,2,-5.669032304,43.53326807,-1.7989947320355808e+17,['TravelMoviesShoppingCooking'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25.0,I have a partner; I'm looking to make friends; to go out and take photos with; to make low-cost plans hehehehe; I'm a bit shy but I loosen up right away once I start,['NotSpecified'],,,,NotSpecified,|All the drinks Scorpio Better in person Omnivore Occasionally Socially active Social smoker Dog|TattoosRunningKaraokeCamping,,10,2,-5.669032304,43.53326807,-3.681369725502605e+18,"['All the drinks Scorpio Better in person Omnivore Occasionally Socially active Social smoker Dog', 'TattoosRunningKaraokeCamping']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
42.0,non-smoker|scorpio|all the pets,['NotSpecified'],,,,NotSpecified,|TravelMoviesComedyRunningMotorcycling,,3,2,-5.669032304,43.53326807,-9.193242407181005e+18,['TravelMoviesComedyRunningMotorcycling'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,new in manzanares (cr)|from torrelodones |environment and nature.|shall we have a wine??|,['NotSpecified'],,,,NotSpecified,|Libra Better in person Wine Omnivore Pet-free Occasionally Non-smoker Socially active In Grad School|HikingEnvironmentalismParty Animal,,7,2,-5.669032304,43.53326807,7.749482455979262e+18,"['Libra Better in person Wine Omnivore Pet-free Occasionally Non-smoker Socially active In Grad School', 'HikingEnvironmentalismParty Animal']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,netflixwinesinging,['NotSpecified'],,,,NotSpecified,,,4,2,-5.669032304,43.53326807,-7.686530345264879e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
30.0,Who to sit at the bonfire of dark souls,['NotSpecified'],,,,NotSpecified,|Pisces|ArtExhibitionMoviesPhotography,,9,2,-5.669032304,43.53326807,3.7795743441756406e+18,"['Pisces', 'ArtExhibitionMoviesPhotography']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,i need to practice my french||hispanic speaker :check_mark_button: (quiero practicar)||from the united states (de los estados undidos),['NotSpecified'],,,,NotSpecified,|Non-smoker Aries Dog|ArtOutdoorsSushiHappy HourWine,,6,2,-5.669032304,43.53326807,4.2548019817731297e+18,"['Non-smoker Aries Dog', 'ArtOutdoorsSushiHappy HourWine']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,:rainbow_flag::Spain::United_Kingdom::France: addicted to coffee; literature; cinema and wine :wine_glass: heirs of Sappho; this is your house. talk to me on,['NotSpecified'],,,,NotSpecified,|Aquarius Better in person Flexitarian Off the grid Occasionally Cat Talking head Virtual only PhD Smoker|ArtReadingFeminismFashion,,8,2,-5.669032304,43.53326807,-5.158962898076573e+18,"['Aquarius Better in person Flexitarian Off the grid Occasionally Cat Talking head Virtual only PhD Smoker', 'ArtReadingFeminismFashion']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,tattoossportsoutdoorsmusicnetflix,['NotSpecified'],,,,NotSpecified,,,6,2,-5.669032304,43.53326807,6.990455545132731e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,"energy engineer.|| |it seems easy, doesn't it? |from Extremadura working for Madrid(z)",['NotSpecified'],,,,NotSpecified,|Gemini Occasionally Beer|NetflixTattoosTravelOutdoorsFestivals,,8,2,-5.669032304,43.53326807,8.581549531102011e+18,"['Gemini Occasionally Beer', 'NetflixTattoosTravelOutdoorsFestivals']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,":smiling_face_with_sunglasses::smiling_face_with_sunglasses: the nice guy ||if you're just looking for sex, don't even try :cross_mark::cross_mark:||well, if it doesn't work, then you download tinder - and here we are :face_with_tears_of_joy::face_with_tears_of_joy:",['NotSpecified'],,,,Man,|Libra Better in person Beer Carnivore Pet-free Non-smoker Socially active Gym rat Hh School|MarvelTravelMoviesGymSports,,10,2,-5.669032304,43.53326807,2.65329438276255e+18,"['Libra Better in person Beer Carnivore Pet-free Non-smoker Socially active Gym rat Hh School', 'MarvelTravelMoviesGymSports']",[],ef069c585a77fde56cd81d1ce44e15b85429c4b237ca15fabe2e73110e950005
26.0,medical technician :ambulance::ambulance:|looking for experiences; don't be shy about talking|insta:,['NotSpecified'],,,,Man,|Cancer Dog Smoker,,8,2,-5.669032304,43.53326807,7.178692161993757e+18,['Cancer Dog Smoker'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
30.0,"I discovered something about girls who use tinder, if we match maybe I'll tell you about it.",['NotSpecified'],,,,NotSpecified,|B time texter Occasionally Beer Smoker when drinking|E-SportsSportsRunningGym,,6,2,-5.669032304,43.53326807,-2.792832013869029e+18,"['B time texter Occasionally Beer Smoker when drinking', 'E-SportsSportsRunningGym']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,chips,['NotSpecified'],,,,NotSpecified,|TravelCookingRoad TripsMusic|A Tu Merced Bad Bunny,,7,2,-5.669032304,43.53326807,-6.43435026885909e+18,"['TravelCookingRoad TripsMusic', 'A Tu Merced Bad Bunny']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,b time texter|occasionally|cancer|sober|all the pets|socially active,['NotSpecified'],,,,NotSpecified,|FestivalsClubbingMartial Arts,,4,2,-5.669032304,43.53326807,8.031811262691765e+18,['FestivalsClubbingMartial Arts'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,More Manchegan than Quixote. A thief of churruscoes in a Fiat; a full-time Christmas carol singer and driver of a wonderful camper. Living alone in a tenth with a terrace to hang the laundry. See you later,['NotSpecified'],,,,NotSpecified,|NetflixBeach BarsSwimmingComedy|Planeador Love of Lesbian,,11,2,-5.669032304,43.53326807,9.805787884483968e+17,"['NetflixBeach BarsSwimmingComedy', 'Planeador Love of Lesbian']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,the important thing is to meet someone with whom even getting bored is fun |beers and improvised plans :glowing_star:|:house_with_garden: bilbaíno in madrid:round_pushpin:,['NotSpecified'],,,,NotSpecified,|Non-smoker Video chatter Beer Dog Bachelors|SnowboardingTravelSurfingMovies,,9,2,-5.669032304,43.53326807,-1.920184252819001e+18,"['Non-smoker Video chatter Beer Dog Bachelors', 'SnowboardingTravelSurfingMovies']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,siempre en movimiento :clinking_beer_mugs::man_running_medium_skin_tone::man_teacher_medium_skin_tone::man_biking_medium_skin_tone::mountain:,['NotSpecified'],,,,NotSpecified,|Non-smoker Capricorn Better in person Beer|BBQEntrepreneurshipBar HoppingWorking outSports,,9,2,-5.669032304,43.53326807,-2.619269267475756e+18,"['Non-smoker Capricorn Better in person Beer', 'BBQEntrepreneurshipBar HoppingWorking outSports']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
25.0,firefighter candidate.|I am very athletic and energetic; music is my driving force; hiking; also having a drink and if you want to know more just ask. :winking_face_with_tongue:|I measure '.|,['NotSpecified'],,,,NotSpecified,|Aries Better in person Beer Omnivore Pet-free Off the grid Non-smoker Gym rat In College|Working outMusicWalking,,10,2,-5.669032304,43.53326807,2.5490515226419e+18,"['Aries Better in person Beer Omnivore Pet-free Off the grid Non-smoker Gym rat In College', 'Working outMusicWalking']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,|granadino for toledo,['NotSpecified'],,,,Man,|Bad texter Sober Omnivore Pet-free Occasionally Smoker Taurus|Working outReadingCoffeeSports,,11,2,-5.669032304,43.53326807,-5.326242019114977e+18,"['Bad texter Sober Omnivore Pet-free Occasionally Smoker Taurus', 'Working outReadingCoffeeSports']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
25.0,occasionally|better in person|beer|bachelors|social smoker|leo,['NotSpecified'],,,,NotSpecified,|NetflixCoffeeWorld TravelerOutdoorsLanguage Exchange,,10,2,-5.669032304,43.53326807,5.137156470645652e+18,['NetflixCoffeeWorld TravelerOutdoorsLanguage Exchange'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,I don't know what to put so I'd rather not put anything :)||,['NotSpecified'],,,,NotSpecified,|B time texter Occasionally Libra Beer Dog Socially active Introverted No mask & no distance Non-smoker Omnivore|SportsInstagramMarvelOutdoorsTwitch,,7,2,-5.669032304,43.53326807,1.7294873081983383e+18,"['B time texter Occasionally Libra Beer Dog Socially active Introverted No mask & no distance Non-smoker Omnivore', 'SportsInstagramMarvelOutdoorsTwitch']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
32.0,pet-free|cancer|better in person|beer,['NotSpecified'],,,,NotSpecified,|TravelReadingMusicMuseum|Confortably numb The Pink Group,,7,2,-5.669032304,43.53326807,-3.483649794354226e+18,"['TravelReadingMusicMuseum', 'Confortably numb The Pink Group']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29.0,"I am passionate about good conversation; communication and trust; a lover of general culture and aviation as well as good food.||I am at a point in my life; I am looking for peace, stability and seriousness :victory_hand_medium-light_skin_tone:",['NotSpecified'],,,,NotSpecified,|Language ExchangeSportsMusic,,8,2,-5.669032304,43.53326807,7.777860192666894e+17,['Language ExchangeSportsMusic'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,;. I love to know everything. I like music; football; cycling and cars :racing_car:,['NotSpecified'],,,,NotSpecified,|Gemini Better in person Beer Omnivore Pet-free Occasionally Non-smoker|SportsE-SportsMoviesMusic,,7,2,-5.669032304,43.53326807,8.499376297457673e+18,"['Gemini Better in person Beer Omnivore Pet-free Occasionally Non-smoker', 'SportsE-SportsMoviesMusic']",[],d4ca15b867eda6a4e1a8a7f8bff4804951fbed67299b714de89380a8b342ae18
27.0,meditationmotorcyclingswimming,['NotSpecified'],,,,NotSpecified,,,5,2,-5.669032304,43.53326807,6.971045031259219e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,sporty; cheerful; extroverted.,['NotSpecified'],,,,Man,|B time texter Occasionally Scorpio Wine Dog Hh School Smoker|Vino Tinto Estopa,,6,2,-5.669032304,43.53326807,8.893434226815199e+17,"['B time texter Occasionally Scorpio Wine Dog Hh School Smoker', 'Vino Tinto Estopa']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,moviesparty animaldisney,['NotSpecified'],,,,NotSpecified,,,7,2,-5.669032304,43.53326807,5.792581544611645e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,I adjust to life but life is not fair; who I love does not love me and who loves me I do not like.,['NotSpecified'],,,,NotSpecified,|Gemini Sober Vegetarian Occasionally Dog Socially active Hh School Smoker Bad texter|Amateur CookDungeons & DragonsMemes,,3,2,-5.669032304,43.53326807,7.095834206151717e+18,"['Gemini Sober Vegetarian Occasionally Dog Socially active Hh School Smoker Bad texter', 'Amateur CookDungeons & DragonsMemes']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
